year_index,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,movie_title,num_voted_users,cast_total_facebook_likes,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,profit,foreign_film,origin,origin_language
2001-01-01,71.0,91.0,132.0,225.0,400.0,4186931.0,Comedy|Drama|Romance,Lovely & Amazing ,6041,1330,http://www.imdb.com/title/tt0258273/?ref_=fn_tt_tt_1,85.0,English,USA,R,250000.0,2001.0,286.0,6.9,169,3936931.0,USA,American,English
2010-01-01,140.0,90.0,2.0,99.0,466.0,48468407.0,Action|Adventure|Mystery|Romance|Thriller,Death Calls ,30,842,http://www.imdb.com/title/tt1328873/?ref_=fn_tt_tt_1,272.0,English,USA,R,290000.0,2010.0,216.0,4.3,16,48178407.0,USA,American,English
2002-01-01,51.0,98.0,681.0,13.0,94.0,3799339.0,Crime|Drama|Romance,Better Luck Tomorrow ,8000,139,http://www.imdb.com/title/tt0280477/?ref_=fn_tt_tt_1,138.0,English,USA,R,250000.0,2002.0,26.0,7.2,661,3549339.0,USA,American,English
1995-01-01,23.0,94.0,4.0,10.0,360.0,1977544.0,Comedy|Drama|Romance,The Incredibly True Adventure of Two Girls in Love ,3513,656,http://www.imdb.com/title/tt0113416/?ref_=fn_tt_tt_1,36.0,English,USA,R,250000.0,1995.0,273.0,6.5,423,1727544.0,USA,American,English
2000-01-01,59.0,96.0,44.0,129.0,625.0,1050600.0,Comedy|Drama,Chuck & Buck ,4662,1378,http://www.imdb.com/title/tt0200530/?ref_=fn_tt_tt_1,136.0,English,USA,R,250000.0,2000.0,487.0,6.6,170,800600.0,USA,American,English
2001-01-01,9.0,100.0,0.0,51.0,250.0,902835.0,Comedy|Drama|Romance,American Desi ,1489,454,http://www.imdb.com/title/tt0203289/?ref_=fn_tt_tt_1,40.0,English,USA,Unrated,250000.0,2001.0,89.0,6.7,133,652835.0,USA,American,English
1997-01-01,99.0,90.0,165.0,319.0,686.0,489220.0,Mystery|Sci-Fi|Thriller,Cube ,160511,1743,http://www.imdb.com/title/tt0123755/?ref_=fn_tt_tt_1,696.0,English,Canada,R,365000.0,1997.0,648.0,7.3,11000,124220.0,Canada,Foreign,English
1996-01-01,21.0,76.0,0.0,62.0,991.0,212285.0,Comedy|Romance,Love and Other Catastrophes ,1727,1661,http://www.imdb.com/title/tt0116931/?ref_=fn_tt_tt_1,21.0,English,Australia,R,250000.0,1996.0,575.0,6.4,46,-37715.0,Australia,Foreign,English
1997-01-01,19.0,75.0,45.0,0.0,5.0,203134.0,Animation|Comedy|Drama|Fantasy|Sci-Fi,I Married a Strange Person! ,1428,7,http://www.imdb.com/title/tt0119346/?ref_=fn_tt_tt_1,21.0,English,USA,R,250000.0,1997.0,2.0,7.0,178,-46866.0,USA,American,English
2004-01-01,43.0,78.0,7.0,142.0,308.0,191309.0,Drama|Mystery|Thriller,November ,2787,1008,http://www.imdb.com/title/tt0368089/?ref_=fn_tt_tt_1,64.0,English,USA,R,150000.0,2004.0,249.0,5.5,98,41309.0,USA,American,English
2011-01-01,206.0,90.0,52.0,224.0,34000.0,3388210.0,Drama|Romance,Like Crazy ,46813,34983,http://www.imdb.com/title/tt1758692/?ref_=fn_tt_tt_1,150.0,English,USA,PG-13,250000.0,2011.0,487.0,6.7,12000,3138210.0,USA,American,English
1999-01-01,29.0,92.0,99.0,181.0,793.0,177840.0,Comedy|Music,Sugar Town ,708,1987,http://www.imdb.com/title/tt0173390/?ref_=fn_tt_tt_1,22.0,English,UK,R,250000.0,1999.0,605.0,6.1,93,-72160.0,UK,Foreign,English
2013-01-01,162.0,99.0,261.0,461.0,924.0,49494.0,Drama|Thriller,The Canyons ,8511,2862,http://www.imdb.com/title/tt2292959/?ref_=fn_tt_tt_1,87.0,English,USA,R,250000.0,2013.0,835.0,3.9,0,-200506.0,USA,American,English
2004-01-01,26.0,86.0,5.0,41.0,68.0,48468407.0,Drama,On the Outs ,603,216,http://www.imdb.com/title/tt0389235/?ref_=fn_tt_tt_1,15.0,English,USA,R,39752620.0,2004.0,64.0,6.9,122,8715787.0,USA,American,English
2007-01-01,85.0,92.0,337.0,22.0,35.0,45661.0,Drama|Thriller,Shotgun Stories ,7148,114,http://www.imdb.com/title/tt0952682/?ref_=fn_tt_tt_1,32.0,English,USA,PG-13,39752620.0,2007.0,32.0,7.3,773,-39706959.0,USA,American,English
2009-01-01,77.0,101.0,17.0,289.0,766.0,48468407.0,Mystery|Thriller,Exam ,70076,2123,http://www.imdb.com/title/tt1258197/?ref_=fn_tt_tt_1,120.0,English,UK,Not Rated,39752620.0,2009.0,438.0,6.9,14000,8715787.0,UK,Foreign,English
2008-01-01,5.0,93.0,7.0,73.0,349.0,48468407.0,Drama|Musical,Sunday School Musical ,602,631,http://www.imdb.com/title/tt1270792/?ref_=fn_tt_tt_1,18.0,English,USA,G,39752620.0,2008.0,168.0,2.5,777,8715787.0,USA,American,English
2010-01-01,3.0,95.0,1000.0,3.0,1000.0,48468407.0,Drama,Rust ,300,1056,http://www.imdb.com/title/tt1360826/?ref_=fn_tt_tt_1,8.0,English,Canada,PG,250000.0,2010.0,53.0,5.7,141,48218407.0,Canada,Foreign,English
2010-01-01,4.0,98.0,3.0,104.0,337.0,48468407.0,Drama|Family,The Christmas Bunny ,450,694,http://www.imdb.com/title/tt1640714/?ref_=fn_tt_tt_1,10.0,English,USA,PG,250000.0,2010.0,168.0,6.2,0,48218407.0,USA,American,English
1982-01-01,15.0,108.0,32.0,180.0,602.0,48468407.0,Crime|Drama,Butterfly ,870,1991,http://www.imdb.com/title/tt0082122/?ref_=fn_tt_tt_1,18.0,English,USA,R,39752620.0,1982.0,427.0,4.5,76,8715787.0,USA,American,English
2013-01-01,1.0,66.0,0.0,0.0,0.0,48468407.0,Documentary,UnDivided ,6,0,http://www.imdb.com/title/tt3564748/?ref_=fn_tt_tt_1,1.0,English,USA,PG,250000.0,2013.0,0.0,7.8,53,48218407.0,USA,American,English
2012-01-01,12.0,95.0,7.0,89.0,236.0,48468407.0,Horror|Thriller,The Frozen ,1488,537,http://www.imdb.com/title/tt2363439/?ref_=fn_tt_tt_1,28.0,English,USA,PG-13,250000.0,2012.0,206.0,4.4,519,48218407.0,USA,American,English
2014-01-01,1.0,108.0,431.0,3.0,288.0,48468407.0,Family,Horse Camp ,25,387,http://www.imdb.com/title/tt3421204/?ref_=fn_tt_tt_1,1.0,English,USA,PG,250000.0,2014.0,96.0,6.6,71,48218407.0,USA,American,English
2008-01-01,225.0,92.0,0.0,146.0,27000.0,104792.0,Action|Biography|Crime|Drama,Bronson ,84817,27507,http://www.imdb.com/title/tt1172570/?ref_=fn_tt_tt_1,145.0,English,UK,R,39752620.0,2008.0,161.0,7.1,22000,-39647828.0,UK,Foreign,English
2012-01-01,22.0,86.0,15.0,0.0,2.0,111300.0,Documentary,Burn ,575,2,http://www.imdb.com/title/tt1781784/?ref_=fn_tt_tt_1,6.0,English,USA,Not Rated,225000.0,2012.0,0.0,7.5,801,-113700.0,USA,American,English
2000-01-01,38.0,106.0,0.0,131.0,254.0,1027119.0,Drama,Urbania ,2742,964,http://www.imdb.com/title/tt0182508/?ref_=fn_tt_tt_1,73.0,English,USA,R,225000.0,2000.0,147.0,7.0,72,802119.0,USA,American,English
1969-01-01,21.0,93.0,0.0,0.0,12.0,48468407.0,Comedy|Drama,The Stewardesses ,161,24,http://www.imdb.com/title/tt0168192/?ref_=fn_tt_tt_1,5.0,English,USA,X,100000.0,1969.0,12.0,4.0,17,48368407.0,USA,American,English
1953-01-01,67.0,80.0,7.0,21.0,57.0,5000000.0,Adventure|Horror|Sci-Fi,"The Beast from 20,000 Fathoms ",4812,205,http://www.imdb.com/title/tt0045546/?ref_=fn_tt_tt_1,88.0,English,USA,Approved,210000.0,1953.0,40.0,6.7,465,4790000.0,USA,American,English
1954-01-01,69.0,127.0,130.0,51.0,618.0,48468407.0,Adventure|Drama|Family|Fantasy|Sci-Fi,"20,000 Leagues Under the Sea ",22124,800,http://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,108.0,English,USA,Approved,5000000.0,1954.0,53.0,7.2,0,43468407.0,USA,American,English
1979-01-01,208.0,93.0,750.0,28.0,728.0,48468407.0,Action|Adventure|Sci-Fi|Thriller,Mad Max ,152232,928,http://www.imdb.com/title/tt0079501/?ref_=fn_tt_tt_1,303.0,English,Australia,R,200000.0,1979.0,76.0,7.0,10000,48268407.0,Australia,Foreign,English
1996-01-01,77.0,96.0,218.0,31.0,4000.0,4505922.0,Comedy|Drama,Swingers ,63951,4230,http://www.imdb.com/title/tt0117802/?ref_=fn_tt_tt_1,252.0,English,USA,R,200000.0,1996.0,135.0,7.4,0,4305922.0,USA,American,English
1964-01-01,122.0,99.0,0.0,93.0,16000.0,3500000.0,Action|Drama|Western,A Fistful of Dollars ,147566,16534,http://www.imdb.com/title/tt0058461/?ref_=fn_tt_tt_1,235.0,Italian,Italy,R,200000.0,1964.0,360.0,8.0,0,3300000.0,Italy,Foreign,Foreign
1933-01-01,35.0,66.0,16.0,28.0,418.0,48468407.0,Comedy|Drama|History|Musical|Romance,She Done Him Wrong ,4152,583,http://www.imdb.com/title/tt0024548/?ref_=fn_tt_tt_1,59.0,English,USA,Approved,200000.0,1933.0,85.0,6.5,328,48268407.0,USA,American,English
2004-01-01,15.0,85.0,0.0,0.0,66.0,381225.0,Documentary,Short Cut to Nirvana: Kumbh Mela ,131,66,http://www.imdb.com/title/tt0420723/?ref_=fn_tt_tt_1,13.0,English,USA,Unrated,200000.0,2004.0,0.0,7.2,30,181225.0,USA,American,English
2010-01-01,25.0,101.0,0.0,16.0,77000.0,2428241.0,Drama,The Grace Card ,2099,77046,http://www.imdb.com/title/tt1544600/?ref_=fn_tt_tt_1,26.0,English,USA,PG-13,200000.0,2010.0,21.0,6.4,0,2228241.0,USA,American,English
2012-01-01,37.0,97.0,151.0,305.0,1000.0,78030.0,Drama,Middle of Nowhere ,1034,3021,http://www.imdb.com/title/tt1211890/?ref_=fn_tt_tt_1,10.0,English,USA,R,200000.0,2012.0,1000.0,6.5,569,-121970.0,USA,American,English
2010-01-01,76.0,119.0,670.0,9.0,24.0,59774.0,Comedy|Drama|Romance,3 ,4212,69,http://www.imdb.com/title/tt1517177/?ref_=fn_tt_tt_1,18.0,German,Germany,Unrated,39752620.0,2010.0,20.0,6.8,2000,-39692846.0,Germany,Foreign,Foreign
2008-01-01,7.0,86.0,0.0,15.0,178.0,215185.0,Documentary|History|Music,Call + Response ,48,279,http://www.imdb.com/title/tt1301130/?ref_=fn_tt_tt_1,2.0,English,USA,PG-13,200000.0,2008.0,58.0,7.5,26,15185.0,USA,American,English
2013-01-01,450.0,106.0,0.0,273.0,17000.0,32154410.0,Crime|Drama|Thriller,Side Effects ,148334,18469,http://www.imdb.com/title/tt2053463/?ref_=fn_tt_tt_1,274.0,English,USA,R,30000000.0,2013.0,681.0,7.1,29000,2154410.0,USA,American,English
2003-01-01,60.0,90.0,25.0,10.0,169.0,48468407.0,Crime|Horror|Mystery|Thriller,Malevolence ,2413,206,http://www.imdb.com/title/tt0388230/?ref_=fn_tt_tt_1,112.0,English,USA,R,200000.0,2003.0,25.0,5.1,198,48268407.0,USA,American,English
2010-01-01,42.0,94.0,2.0,156.0,259.0,48468407.0,Horror|Sci-Fi|Thriller,Super Hybrid ,1328,711,http://www.imdb.com/title/tt1152827/?ref_=fn_tt_tt_1,22.0,English,USA,PG-13,13000000.0,2010.0,165.0,3.9,0,35468407.0,USA,American,English
2008-01-01,93.0,84.0,157.0,98.0,962.0,140016.0,Comedy|Drama|Horror|Romance,Baghead ,3507,2016,http://www.imdb.com/title/tt0923600/?ref_=fn_tt_tt_1,40.0,English,USA,R,39752620.0,2008.0,873.0,6.0,443,-39612604.0,USA,American,English
1955-01-01,54.0,126.0,147.0,0.0,0.0,48468407.0,Drama|Fantasy,Ordet ,9903,0,http://www.imdb.com/title/tt0048452/?ref_=fn_tt_tt_1,49.0,Danish,Denmark,Not Rated,39752620.0,1955.0,0.0,8.1,863,8715787.0,Denmark,Foreign,Foreign
2008-01-01,38.0,86.0,123.0,782.0,3000.0,15542.0,Comedy|Drama|Romance,Good Dick ,6689,7144,http://www.imdb.com/title/tt0944101/?ref_=fn_tt_tt_1,51.0,English,USA,R,39752620.0,2008.0,985.0,6.5,0,-39737078.0,USA,American,English
2007-01-01,66.0,87.0,29.0,131.0,505.0,48468407.0,Drama|Romance|Sci-Fi,The Man from Earth ,129799,1181,http://www.imdb.com/title/tt0756683/?ref_=fn_tt_tt_1,638.0,English,USA,Not Rated,200000.0,2007.0,323.0,8.0,46000,48268407.0,USA,American,English
2006-01-01,11.0,106.0,15.0,0.0,2.0,1111.0,Crime|Documentary,The Trials of Darryl Hunt ,771,2,http://www.imdb.com/title/tt0446055/?ref_=fn_tt_tt_1,10.0,English,USA,PG-13,200000.0,2006.0,0.0,7.7,246,-198889.0,USA,American,English
2008-01-01,25.0,89.0,0.0,31.0,236.0,48468407.0,Drama|Music|Mystery|Romance|Sci-Fi,Yesterday Was a Lie ,374,518,http://www.imdb.com/title/tt0448182/?ref_=fn_tt_tt_1,10.0,English,USA,PG,2500000.0,2008.0,189.0,5.4,83,45968407.0,USA,American,English
1997-01-01,46.0,89.0,373.0,27.0,36.0,925402.0,Drama|Family,Children of Heaven ,27882,100,http://www.imdb.com/title/tt0118849/?ref_=fn_tt_tt_1,130.0,Persian,Iran,PG,180000.0,1997.0,35.0,8.5,0,745402.0,Iran,Foreign,Foreign
2011-01-01,143.0,97.0,131.0,67.0,507.0,469947.0,Drama|Romance,Weekend ,19846,654,http://www.imdb.com/title/tt1714210/?ref_=fn_tt_tt_1,68.0,English,UK,Not Rated,120000.0,2011.0,75.0,7.7,0,349947.0,UK,Foreign,English
1986-01-01,26.0,88.0,0.0,46.0,539.0,7137502.0,Comedy|Romance,She's Gotta Have It ,4769,708,http://www.imdb.com/title/tt0091939/?ref_=fn_tt_tt_1,26.0,English,USA,R,175000.0,1986.0,53.0,6.5,406,6962502.0,USA,American,English
2011-01-01,242.0,92.0,135.0,259.0,574.0,1316074.0,Drama|Romance|Sci-Fi,Another Earth ,71387,1303,http://www.imdb.com/title/tt1549572/?ref_=fn_tt_tt_1,228.0,English,USA,PG-13,100000.0,2011.0,399.0,7.0,21000,1216074.0,USA,American,English
1971-01-01,38.0,97.0,101.0,101.0,982.0,15180000.0,Crime|Drama|Thriller,Sweet Sweetback's Baadasssss Song ,3340,1631,http://www.imdb.com/title/tt0067810/?ref_=fn_tt_tt_1,50.0,English,USA,R,500000.0,1971.0,535.0,5.5,566,14680000.0,USA,American,English
2000-01-01,91.0,78.0,56.0,184.0,376.0,2882062.0,Comedy|Drama|Romance,Tadpole ,5178,1144,http://www.imdb.com/title/tt0271219/?ref_=fn_tt_tt_1,101.0,English,USA,PG-13,150000.0,2000.0,346.0,6.3,132,2732062.0,USA,American,English
2007-01-01,232.0,85.0,109.0,18.0,200.0,9437933.0,Drama|Music|Romance,Once ,90827,332,http://www.imdb.com/title/tt0907657/?ref_=fn_tt_tt_1,329.0,English,Ireland,R,180000.0,2007.0,96.0,7.9,26000,9257933.0,Ireland,Foreign,English
2009-01-01,29.0,93.0,0.0,2.0,58.0,155984.0,Documentary,The Horse Boy ,586,62,http://www.imdb.com/title/tt1333668/?ref_=fn_tt_tt_1,9.0,English,USA,Unrated,160000.0,2009.0,2.0,7.4,0,-4016.0,USA,American,English
2015-01-01,2.0,98.0,0.0,21.0,52.0,48468407.0,Action|Drama|Sport,Heroes of Dirt ,53,130,http://www.imdb.com/title/tt1934172/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,39752620.0,2015.0,36.0,7.1,197,8715787.0,USA,American,English
1974-01-01,277.0,88.0,365.0,177.0,383.0,30859000.0,Horror|Thriller,The Texas Chain Saw Massacre ,96411,1094,http://www.imdb.com/title/tt0072271/?ref_=fn_tt_tt_1,826.0,English,USA,R,83532.0,1974.0,371.0,7.5,0,30775468.0,USA,American,English
1965-01-01,43.0,25.0,36.0,27.0,39.0,48468407.0,Animation|Comedy|Family,A Charlie Brown Christmas ,21826,139,http://www.imdb.com/title/tt0059026/?ref_=fn_tt_tt_1,126.0,English,USA,TV-G,150000.0,1965.0,36.0,8.4,0,48318407.0,USA,American,English
1989-01-01,40.0,91.0,909.0,42.0,909.0,6706368.0,Documentary,Roger & Me ,22800,1048,http://www.imdb.com/title/tt0098213/?ref_=fn_tt_tt_1,133.0,English,USA,R,160000.0,1989.0,91.0,7.5,667,6546368.0,USA,American,English
2014-01-01,3.0,89.0,0.0,163.0,196.0,48468407.0,Drama,An American in Hollywood ,100,942,http://www.imdb.com/title/tt2125430/?ref_=fn_tt_tt_1,3.0,English,USA,R,125000.0,2014.0,180.0,7.2,72,48343407.0,USA,American,English
2011-01-01,136.0,85.0,129.0,100.0,120.0,405614.0,Drama|Mystery|Sci-Fi|Thriller,Sound of My Voice ,15775,511,http://www.imdb.com/title/tt1748207/?ref_=fn_tt_tt_1,69.0,English,USA,R,39752620.0,2011.0,119.0,6.7,0,-39347006.0,USA,American,English
2011-01-01,171.0,90.0,100.0,9.0,830.0,1573712.0,Comedy|Drama,Your Sister's Sister ,21618,973,http://www.imdb.com/title/tt1742336/?ref_=fn_tt_tt_1,62.0,English,USA,R,125000.0,2011.0,128.0,6.7,3000,1448712.0,USA,American,English
2015-01-01,140.0,107.0,0.0,645.0,17.0,48468407.0,Romance,Romantic Schemer ,172,17,http://www.imdb.com/title/tt4607906/?ref_=fn_tt_tt_1,272.0,English,USA,PG-13,125000.0,2015.0,0.0,5.1,0,48343407.0,USA,American,English
2016-01-01,21.0,120.0,664.0,400.0,990.0,48468407.0,Biography|Drama,The Birth of a Nation ,1197,3525,http://www.imdb.com/title/tt4196450/?ref_=fn_tt_tt_1,8.0,English,USA,R,10000000.0,2016.0,664.0,5.4,0,38468407.0,USA,American,English
2006-01-01,31.0,111.0,589.0,51.0,589.0,10174663.0,Drama|Sport,Facing the Giants ,12399,916,http://www.imdb.com/title/tt0805526/?ref_=fn_tt_tt_1,382.0,English,USA,PG,100000.0,2006.0,150.0,6.7,0,10074663.0,USA,American,English
2015-01-01,159.0,81.0,3.0,7.0,220.0,22757819.0,Horror|Thriller,The Gallows ,13521,276,http://www.imdb.com/title/tt2309260/?ref_=fn_tt_tt_1,150.0,English,USA,R,100000.0,2015.0,40.0,4.2,0,22657819.0,USA,American,English
1977-01-01,152.0,89.0,0.0,121.0,195.0,48468407.0,Fantasy|Horror|Sci-Fi,Eraserhead ,69831,837,http://www.imdb.com/title/tt0074486/?ref_=fn_tt_tt_1,535.0,English,USA,Unrated,20000.0,1977.0,158.0,7.4,0,48448407.0,USA,American,English
1987-01-01,21.0,81.0,467.0,287.0,467.0,5228617.0,Comedy,Hollywood Shuffle ,2770,1431,http://www.imdb.com/title/tt0093200/?ref_=fn_tt_tt_1,32.0,English,USA,R,100000.0,1987.0,322.0,7.0,471,5128617.0,USA,American,English
1998-01-01,57.0,100.0,23.0,545.0,1000.0,2643689.0,Comedy|Drama,The Mighty ,10499,2283,http://www.imdb.com/title/tt0119670/?ref_=fn_tt_tt_1,113.0,English,USA,PG-13,39752620.0,1998.0,577.0,7.3,0,-37108931.0,USA,American,English
1979-01-01,23.0,99.0,9.0,10.0,116.0,48468407.0,Crime|Drama|Sport,Penitentiary ,509,170,http://www.imdb.com/title/tt0079709/?ref_=fn_tt_tt_1,10.0,English,USA,R,100000.0,1979.0,24.0,5.8,157,48368407.0,USA,American,English
2001-01-01,88.0,90.0,56.0,56.0,126.0,110536.0,Comedy|Horror|Sci-Fi,The Lost Skeleton of Cadavra ,4117,284,http://www.imdb.com/title/tt0307109/?ref_=fn_tt_tt_1,118.0,English,USA,PG,40000.0,2001.0,76.0,7.0,0,70536.0,USA,American,English
2014-01-01,2.0,82.0,7.0,50.0,143.0,48468407.0,Family,"Dude, Where's My Dog?! ",73,417,http://www.imdb.com/title/tt3109200/?ref_=fn_tt_tt_1,4.0,English,USA,PG,20000.0,2014.0,134.0,3.2,178,48448407.0,USA,American,English
2013-01-01,193.0,88.0,3.0,307.0,3000.0,59379.0,Comedy|Crime|Drama|Horror|Thriller,Cheap Thrills ,12796,4729,http://www.imdb.com/title/tt2389182/?ref_=fn_tt_tt_1,52.0,English,USA,Not Rated,200000.0,2013.0,982.0,6.8,0,-140621.0,USA,American,English
2012-01-01,50.0,103.0,0.0,0.0,0.0,48468407.0,Documentary,Indie Game: The Movie ,16701,0,http://www.imdb.com/title/tt1942884/?ref_=fn_tt_tt_1,23.0,English,Canada,Not Rated,100000.0,2012.0,0.0,7.7,0,48368407.0,Canada,Foreign,English
2007-01-01,61.0,80.0,3.0,140.0,798.0,48468407.0,Thriller,Closure ,5747,1401,http://www.imdb.com/title/tt0480011/?ref_=fn_tt_tt_1,44.0,English,UK,R,1800000.0,2007.0,279.0,5.6,246,46668407.0,UK,Foreign,English
1948-01-01,1.0,68.0,2.0,75.0,142.0,48468407.0,Crime|Drama,Open Secret ,67,354,http://www.imdb.com/title/tt0040671/?ref_=fn_tt_tt_1,9.0,English,USA,Approved,39752620.0,1948.0,86.0,7.1,10,8715787.0,USA,American,English
1971-01-01,14.0,106.0,6.0,13.0,440.0,48468407.0,Crime|Horror|Thriller,The Night Visitor ,544,564,http://www.imdb.com/title/tt0066141/?ref_=fn_tt_tt_1,19.0,English,USA,GP,39752620.0,1971.0,98.0,6.8,65,8715787.0,USA,American,English
2014-01-01,5.0,77.0,0.0,0.0,45.0,48468407.0,Biography|Documentary|Music,The Past is a Grotesque Animal ,80,45,http://www.imdb.com/title/tt3072636/?ref_=fn_tt_tt_1,1.0,English,USA,Unrated,100000.0,2014.0,0.0,7.6,82,48368407.0,USA,American,English
2009-01-01,241.0,114.0,29.0,616.0,956.0,32721635.0,Crime|Horror|Thriller,The Last House on the Left ,67824,3861,http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1,279.0,English,USA,R,15000000.0,2009.0,878.0,6.6,0,17721635.0,USA,American,English
1998-01-01,138.0,84.0,0.0,194.0,1000.0,3216970.0,Drama|Mystery|Thriller,Pi ,142619,2065,http://www.imdb.com/title/tt0138704/?ref_=fn_tt_tt_1,586.0,English,USA,R,60000.0,1998.0,512.0,7.5,24000,3156970.0,USA,American,English
1997-01-01,5.0,86.0,12.0,117.0,238.0,33598.0,Comedy|Romance,"I Love You, Don't Touch Me! ",405,623,http://www.imdb.com/title/tt0130019/?ref_=fn_tt_tt_1,15.0,English,USA,R,39752620.0,1997.0,166.0,5.4,97,-39719022.0,USA,American,English
1998-01-01,32.0,87.0,0.0,153.0,1000.0,536767.0,Biography|Comedy|Romance,20 Dates ,1622,1362,http://www.imdb.com/title/tt0138987/?ref_=fn_tt_tt_1,83.0,English,USA,R,60000.0,1998.0,184.0,5.3,30,476767.0,USA,American,English
2004-01-01,193.0,100.0,293.0,0.0,0.0,11529368.0,Comedy|Documentary|Drama,Super Size Me ,85028,0,http://www.imdb.com/title/tt0390521/?ref_=fn_tt_tt_1,404.0,English,USA,PG,65000.0,2004.0,0.0,7.3,0,11464368.0,USA,American,English
2011-01-01,66.0,82.0,32.0,128.0,968.0,40557.0,Comedy,The FP ,1389,2046,http://www.imdb.com/title/tt1296373/?ref_=fn_tt_tt_1,22.0,English,USA,R,60000.0,2011.0,407.0,5.6,0,-19443.0,USA,American,English
2014-01-01,65.0,82.0,217.0,442.0,10000.0,30084.0,Comedy|Drama,Happy Christmas ,5507,11642,http://www.imdb.com/title/tt2955096/?ref_=fn_tt_tt_1,23.0,English,USA,R,70000.0,2014.0,969.0,5.6,812,-39916.0,USA,American,English
1962-01-01,95.0,70.0,2.0,6.0,24.0,48468407.0,Horror|Sci-Fi,The Brain That Wouldn't Die ,4752,52,http://www.imdb.com/title/tt0052646/?ref_=fn_tt_tt_1,152.0,English,USA,Approved,62000.0,1962.0,16.0,4.1,1000,48406407.0,USA,American,English
2014-01-01,13.0,75.0,0.0,46.0,267.0,48468407.0,Drama,Tiger Orange ,683,488,http://www.imdb.com/title/tt2866824/?ref_=fn_tt_tt_1,8.0,English,USA,Unrated,100000.0,2014.0,87.0,6.8,182,48368407.0,USA,American,English
2012-01-01,15.0,87.0,8.0,272.0,969.0,48468407.0,Comedy,Supporting Characters ,760,2398,http://www.imdb.com/title/tt1874789/?ref_=fn_tt_tt_1,4.0,English,USA,Not Rated,39752620.0,2012.0,778.0,6.3,209,8715787.0,USA,American,English
2011-01-01,125.0,87.0,59.0,9.0,35.0,48468407.0,Drama|Horror|Mystery,Absentia ,13065,97,http://www.imdb.com/title/tt1610996/?ref_=fn_tt_tt_1,136.0,English,USA,R,70000.0,2011.0,28.0,5.8,3000,48398407.0,USA,American,English
1995-01-01,36.0,98.0,0.0,73.0,138.0,10246600.0,Comedy|Drama|Romance,The Brothers McMullen ,6375,388,http://www.imdb.com/title/tt0112585/?ref_=fn_tt_tt_1,36.0,English,USA,R,25000.0,1995.0,111.0,6.6,265,10221600.0,USA,American,English
2013-01-01,73.0,83.0,8.0,8.0,111.0,48468407.0,Crime|Drama|Thriller,The Dirties ,3885,147,http://www.imdb.com/title/tt2334896/?ref_=fn_tt_tt_1,40.0,English,Canada,Not Rated,39752620.0,2013.0,19.0,6.7,1000,8715787.0,Canada,Foreign,English
1983-01-01,1.0,99.0,9.0,3.0,866.0,48468407.0,Comedy|Drama|Romance,Gabriela ,712,1179,http://www.imdb.com/title/tt0085575/?ref_=fn_tt_tt_1,9.0,Portuguese,Brazil,R,39752620.0,1983.0,308.0,6.4,114,8715787.0,Brazil,Foreign,Foreign
2010-01-01,113.0,98.0,969.0,433.0,969.0,389804.0,Comedy|Drama|Romance,Tiny Furniture ,11816,2530,http://www.imdb.com/title/tt1570989/?ref_=fn_tt_tt_1,35.0,English,USA,Not Rated,65000.0,2010.0,529.0,6.3,0,324804.0,USA,American,English
2012-01-01,13.0,93.0,9.0,133.0,743.0,48468407.0,Crime|Drama|Horror,Hayride ,485,1527,http://www.imdb.com/title/tt1861343/?ref_=fn_tt_tt_1,5.0,English,USA,Not Rated,60000.0,2012.0,413.0,3.4,284,48408407.0,USA,American,English
2014-01-01,161.0,97.0,18.0,236.0,852.0,48468407.0,Sci-Fi|Thriller,The Signal ,48236,1922,http://www.imdb.com/title/tt2910814/?ref_=fn_tt_tt_1,180.0,English,USA,PG-13,4000000.0,2014.0,680.0,6.1,10000,44468407.0,USA,American,English
2013-01-01,34.0,83.0,3.0,69.0,695.0,48468407.0,Drama,This Is Martin Bonner ,733,1438,http://www.imdb.com/title/tt1798291/?ref_=fn_tt_tt_1,7.0,English,USA,R,42000.0,2013.0,571.0,6.6,234,48426407.0,USA,American,English
2000-01-01,75.0,90.0,234.0,15.0,552.0,241816.0,Drama,George Washington ,6246,642,http://www.imdb.com/title/tt0262432/?ref_=fn_tt_tt_1,76.0,English,USA,Unrated,42000.0,2000.0,61.0,7.5,451,199816.0,USA,American,English
1999-01-01,21.0,90.0,4.0,113.0,20000.0,277233.0,Comedy|Romance,Smiling Fish & Goat on Fire ,2631,20814,http://www.imdb.com/title/tt0162348/?ref_=fn_tt_tt_1,26.0,English,USA,R,40000.0,1999.0,467.0,7.6,0,237233.0,USA,American,English
